text,text_en,cmp_code,eu_code,party_id,year,sentence_id,cmp_code_clean,frame (Abbie and Dee),frame(Mo and Sam),agreement_column
"Wir wollen eine aktive Flüchtlingspolitik betreiben, die die Dauer der Asylverfahren deutlich verkürzt,",We want to pursue an active refugee policy that significantly shortens the duration of asylum procedures so,201.2,,41113,2017,41113_2017_57771,201.2,humanitarian,humanitarian,1
und das Bildungsniveau der Migrantenkinder an das Bildungsniveau der einheimischen Kinder anzugleichen.,and to bring the educational level of migrant children in line with that of native children.,705.0,,41521,2009,41521_2009_102830,705,economic,economic,1
"Insbesondere Abschiebungen in Kriegsgebiete und existenzielle Not wie Obdachlosigkeit, mangelhafte medizinische Versorgung und Diskriminierung werden wir sofort stoppen.","In particular, we will immediately stop deportations to war zones and existential hardship such as homelessness, inadequate medical care and discrimination.",201.2,,41223,2017,41223_2017_82603,201.2,security,humanitarian,0
"Eine Vielzahl der großen Herausforderungen unserer Zeit, wie der Klimawandel, die demographische Entwicklung, Migration, Hunger und Armut, Rohstoffversorgung und kriegerische Auseinandersetzungen können nur im globalen Maßstab gelöst werden.","Many of the major challenges of our time, such as climate change, demographic development, migration, hunger and poverty, raw materials supply and armed conflicts, can only be solved on a global scale.",107.0,,41420,2009,41420_2009_50432,107,security,security,1
Die Union wird im Hinblick auf die Osterweiterung der Europäischen Union die berechtigten Anliegen der Heimatvertriebenen zur Sprache bringen.,The Union will raise the legitimate concerns of the expellees in view of the eastward enlargement of the European Union.,706.0,,41521,2002,41521_2002_53685,706,neutral,neutral,1
"Menschen, die vor politischer, religiöser und sexueller Verfolgung, Krieg, ökologischen und sozialen Katastrophen flüchten, müssen auch in der Bundesrepublik Aufnahme finden können","People fleeing political, religious and sexual persecution, war, ecological and social disasters must also be able to find refuge in Germany",201.0,,41221,1998,41221_1998_104326,201,humanitarian,humanitarian,1
"Wir stellen uns gegen reine Symbolpolitik und einen Kurs der Asylrechtsverschärfungen, die nur zulasten der Schutzsuchenden gehen","We oppose purely symbolic politics and a course of tightening asylum laws, which are only to the detriment of those seeking protection",201.2,,41113,2025,41113_2025_20111,201.2,humanitarian,humanitarian,1
Kriminelle und Terroristen dürfen nicht in die Europäische Union gelangen.,Criminals and terrorists must not be allowed to enter the European Union.,605.1,,41320,2017,41320_2017_10673,605.1,security,security,1
"Die schnelle, qualitativ hochwertige Bearbeitung von Asylanträgen durch das BAMF ist und bleibt von zentraler Bedeutung.","The rapid, high-quality processing of asylum applications by the BAMF is and remains of central importance.",201.2,,41113,2017,41113_2017_57874,201.2,neutral,neutral,1
"Niedrigschwellige Angebote, insbesondere für Migrantinnen und geflüchtete Frauen, werden wir ausbauen.","We will expand low-threshold services, especially for migrant and refugee women.",607.2,,41223,2017,41223_2017_80965,607.2,humanitarian,humanitarian,1
"Menschen, die nach Deutschland flüchten, sind mit vielen Schwierigkeiten konfrontiert.",People who flee to Germany are confronted with many difficulties.,201.2,,41223,2021,41223_2021_39835,201.2,humanitarian,humanitarian,1
Ein zeitgemäßes Staatsbürgerschaftsrecht muss den Realitäten einer globalisierten Welt gerecht werden.,Contemporary citizenship law must do justice to the realities of a globalized world.,607.2,,41113,2017,41113_2017_58009,607.2,cultural,cultural,1
Für eine humane und realistische Asyl- und Integrationspolitik:,For a humane and realistic asylum and integration policy:,H,,41912,2025,41912_2025_24059,H,cultural,humanitarian,0
"Gleichzeitig werden wir uns in den Krisenregionen engagieren, um den Menschen in ihrer Heimat eine Perspektive zu eröffnen und zu verhindern, dass Menschen verfolgt und vertrieben werden.","At the same time, we will be active in crisis regions to give people prospects in their homelands and prevent people from being persecuted and displaced.",107.0,,41320,2002,41320_2002_106426,107,humanitarian,humanitarian,1
Begabungen von Kindern aus bildungsfernen Schichten oder von Kindern mit Migrationshintergrund müssen besser als bisher gefördert werden.,The talents of children from educationally disadvantaged backgrounds or children with an immigrant background must be promoted more effectively than in the past.,506.0,,41420,2009,41420_2009_49669,506,economic,economic,1
Das gilt auch für AsylbewerberInnen.,This also applies to asylum seekers.,705.0,,41113,2013,41113_2013_32643,705,neutral,neutral,1
Das Asylrecht ist ein unveräußerliches Menschenrecht.,The right to asylum is an inalienable human right.,201.0,,41113,2002,41113_2002_67317,201,humanitarian ,humanitarian,1
Ein nicht zu unterschätzender Baustein für den Aufbau von zivilgesellschaftlichen Kräften ist auch eine erleichterte und bezahlbare Visavergabe – gerade für jüngere Menschen.,Another element that should not be underestimated in the development of civil society forces is easier and affordable visa issuance - especially for younger people.,107.0,,41113,2009,41113_2009_6538,107,cultural,cultural,1
Der Zugang zu gesundheitlicher Versorgung muss auch für Menschen ohne Krankenversicherungsschutz oder Wohnungslose und unabhängig vom Aufenthaltsstatus gewährleistet sein.,Access to health care must also be guaranteed for people without health insurance coverage or homeless people and regardless of their residence status.,503,,41113,2021,41113_2021_92304,503,humanitarian ,humanitarian,1
Auch sollen keine Aufenthaltsberechtigungen oder eine Arbeitserlaubnis begründet werden.,"Also, no residence permits or work permits are to be established.",601.2,,41420,2021,41420_2021_61507,601.2,security ,neutral,0
"Mit der Zivilgesellschaft, dem Kultur- und Wissenschaftsbetrieb in Afrika wollen wir verstärkt zusammenarbeiten und die vielfältige afrikanische Diaspora in Europa stärker beteiligen.",We want to cooperate more closely with civil society and the cultural and scientific communities in Africa and involve the diverse African diaspora in Europe to a greater extent.,107,,41113,2021,41113_2021_94116,107,cultural ,cultural,1
"Gefälschte und erschlichene Visa für Deutschland und Europa werden von der Organisierten Kriminalität in großer Zahl eingesetzt, um vielfältige Delikte bis hin zu Menschenhandel und Zwangsprostitution zu begehen.","Falsified and fraudulent visas for Germany and Europe are used by organized crime in large numbers to commit a wide range of crimes, including human trafficking and forced prostitution.",605.0,,41521,2009,41521_2009_103547,605,security ,security,1
"Opfer von Menschenhandel sollen ein sicheres Bleiberecht bekommen, unabhängig von ihrer Aussagebereitschaft im Strafverfahren.","Victims of human trafficking should be given a secure right to stay, regardless of their willingness to testify in criminal proceedings.",201.2,,41113,2025,41113_2025_19856,201.2,humanitarian ,security,0
Kulturerbe der deutschen Vertriebenen,Cultural heritage of the German expellees,,,41521,2013,41521_2013_76234,,cultural ,cultural,1
Den Optionszwang im Staatsangehörigkeitsrecht wollen wir abschaffen und Mehrstaatigkeit anerkennen.,We want to abolish the option requirement in nationality law and recognize multiple nationality.,607.2,,41113,2021,41113_2021_93329,607.2,cultural ,cultural,1
Diese Residenzpflicht verstößt gegen das Recht auf Freizügigkeit.,This residency requirement violates the right to freedom of movement.,201.0,,41113,2009,41113_2009_5523,201,humanitarian ,humanitarian,1
"Das integrationsfeindliche Asyl bewerber*innenleistungsgesetz wollen wir abschaffen, die Gesundheitskarte für alle Geflüchteten einführen und die Dolmetscher*in nenleistungen bei Gesundheitsbehandlungen sicherstellen.","We want to abolish the Asylum Seekers' Benefits Act, which is hostile to integration, introduce a health card for all refugees, and ensure interpreter services for health treatments.",607.2,,41113,2017,41113_2017_57923,607.2,humanitarian ,humanitarian,1
Migrant*innen sollen nach fünf Jahren Aufenthalt in der Bundesrepublik einen Rechtsanspruch auf Einbürgerung haben.,Migrants should have a legal right to naturalization after five years of residence in the Federal Republic.,607.2,,41223,2021,41223_2021_39950,607.2,cultural ,cultural,1
"Unsere Bevölkerung ist die älteste in Europa, wir werden weniger und die Gesellschaft wird vielfältiger, weil der Anteil der Menschen mit Zuwanderungsgeschichte größer wird.","Our population is the oldest in Europe, we are becoming fewer in number, and society is becoming more diverse as the proportion of people with an immigrant background increases.",,,41521,2013,41521_2013_74416,,cultural,cultural,1
"Bürgerinitiativen für die Revitalisierung von Stadtvierteln, Migrantenselbstorganisationen, selbstorganisierte Kinderläden, Frauengesundheitszentren bis hin zu neueren Formen wie Bürgerstiftungen, Wohnprojekten und Integrationsbetrieben.","Citizens' initiatives for neighborhood revitalization, migrant self-organizations, self-organized children's stores, women's health centers to newer forms such as community foundations, housing projects and integration businesses.",606.0,,41113,2013,41113_2013_34175,606,neutral,neutral,1
Doch auch ausländerrechtliche Diskriminierungen verbauen den Zugang zum qualifizierten Arbeitsmarkt.,"However, discrimination under immigration law also obstructs access to the qualified labor market.",503.0,,41113,2013,41113_2013_32177,503,economic ,economic,1
"Ein europäischer Alleingang hilft dem Klima nicht, führt aber zum Niedergang unserer Industrie und zur Abwanderung, insbesondere der energieintensiven Branchen.","A European solo effort will not help the climate, but will lead to the decline of our industry and to migration, especially of energy-intensive sectors.",410,,41730,2025,41730_2025_21075,410,economic ,economic,1
"Wir werden klare Rechtsgrundlagen und Zuständigkeiten schaffen, um in besonderen Gefährdungslagen den Einsatz der Bundeswehr im Rahmen ihrer spezifischen Fähigkeiten ergänzend zu Polizei und Bundesgrenzschutz zu ermöglichen.",We will create clear legal bases and responsibilities to enable the Bundeswehr to be deployed within the framework of its specific capabilities to complement the police and the Federal Border Police in situations of particular danger.,104.0,,41521,2002,41521_2002_53800,104,security ,security,1
Mit einer im Polizei- und Ordnungsrecht verhafteten Ausländerpolitik werden wir diesen Herausforderungen nicht mehr gerecht.,We can no longer meet these challenges with a policy on foreigners that is rooted in police and regulatory law.,303.0,,41113,2005,41113_2005_98527,303,humanitarian ,security,0
"Der Erwerb der deutschen Staatsangehörigkeit soll unabhängig vom Einwanderungsweg möglich sein, wenn zusätzlich ein Einbürgerungstest absolviert und das Bekenntnis zur Rechtsordnung unseres Grundgesetzes abgelegt werden.","The acquisition of German citizenship should be possible regardless of the immigration route, if in addition a naturalization test is passed and a commitment to the legal system of our Basic Law is made.",607.2,,41420,2021,41420_2021_62555,607.2,cultural,cultural,1
